review_id,product_id,product_name,category_keyword,rating,title,text,full_text,submission_time,bert_pred,bert_confidence,dominant_topic,topic_probability
175494193,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,2,NOT GOOD,The chicken was mediocre at best. The sauce went straight in the bin; I have no idea what it was or supposed to be!!,NOT GOOD. The chicken was mediocre at best. The sauce went straight in the bin; I have no idea what it was or supposed to be!!,2025-08-13 01:58:18+00:00,negative,0.9638338088989258,0,0.94765943
169468028,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,5,WHY IS IT NO LONGER POSSIBLE TO BUY THESE,THESE WERE A WEEKLY BUY AND A GREAT OPTION FOR A CHICKEN BASED MEAL BUT I LIKE OTHERS HAVE DISCOVERED THEY ARE NO LONGER AVAILABLE. INSTEAD WE ARE OFFERED A SMOKED CHICKEN VERSION IN HOT SAUCE. WHICH DOES NOT FITS THE BILL. PLEASE BRING THE ORIGINAL BACK,WHY IS IT NO LONGER POSSIBLE TO BUY THESE. THESE WERE A WEEKLY BUY AND A GREAT OPTION FOR A CHICKEN BASED MEAL BUT I LIKE OTHERS HAVE DISCOVERED THEY ARE NO LONGER AVAILABLE. INSTEAD WE ARE OFFERED A SMOKED CHICKEN VERSION IN HOT SAUCE. WHICH DOES NOT FITS THE BILL. PLEASE BRING THE ORIGINAL BACK,2024-10-28 16:41:59+00:00,negative,0.8920771479606628,1,0.6354702
167983606,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,2,Disappointing,Cooked as directed and even turned them over to give an even cooking on each side but it was still a bit soggy. Tasted like processed chicken with a rather flavourless lemon butter spread. I had high hopes for this but I was quickly disappointed and won't be buying again.,Disappointing. Cooked as directed and even turned them over to give an even cooking on each side but it was still a bit soggy. Tasted like processed chicken with a rather flavourless lemon butter spread. I had high hopes for this but I was quickly disappointed and won't be buying again.,2024-08-29 20:03:13+00:00,negative,0.91572242975235,4,0.9774215
159881289,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,3,Ok but,"These are ok but not as good as some of the other breaded chicken products from Sainsburys. I did not find the coating particularly tasty, and it’s under seasoned. Not a huge fan of the caper butter.","Ok but. These are ok but not as good as some of the other breaded chicken products from Sainsburys. I did not find the coating particularly tasty, and it’s under seasoned. Not a huge fan of the caper butter.",2023-09-17 02:56:27+00:00,negative,0.9152812957763672,4,0.944717
157147528,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,1,"Vile, it’s gone in the bin",As others have said too much crust and chewy leathery meat which somehow tastes uncooked even though it clearly is. This ended up in the bin!,"Vile, it’s gone in the bin. As others have said too much crust and chewy leathery meat which somehow tastes uncooked even though it clearly is. This ended up in the bin!",2023-05-24 20:22:45+00:00,negative,0.9224135875701904,0,0.7369532
156902582,8100784-P,"Sainsbury's Lemon & Herb Chicken Schnitzel, Taste the Difference 350g",chicken,1,Awful,"The coating was soggy, the chicken chewy and the caper butter tasted synthetic. Had it been possible to give a minus rating I would have done so. I have never had such a poor product from Sainsbury's before.","Awful. The coating was soggy, the chicken chewy and the caper butter tasted synthetic. Had it been possible to give a minus rating I would have done so. I have never had such a poor product from Sainsbury's before.",2023-05-15 16:54:42+00:00,negative,0.9503800272941588,0,0.5242207
167476342,8061417-P,Sainsbury's Steam Cooked British Chicken Breast Fillets x2 220g,chicken,1,This particular purchase was awful!!,"I buy these regularly but sadly the last two packs have gone off 2 to 3 days BEFORE THE USE BY DATE. They have been stored correctly, in the correct fridge temperature but it didn't help. The same has been happening with the Drury lane Ham as well. Very annoying, as they're not cheap.","This particular purchase was awful!!. I buy these regularly but sadly the last two packs have gone off 2 to 3 days BEFORE THE USE BY DATE. They have been stored correctly, in the correct fridge temperature but it didn't help. The same has been happening with the Drury lane Ham as well. Very annoying, as they're not cheap.",2024-08-06 13:45:48+00:00,negative,0.9289171695709229,4,0.41841933
158639732,8061417-P,Sainsbury's Steam Cooked British Chicken Breast Fillets x2 220g,chicken,1,Horrid,The texture of the bottom half of each fillet was mushy. And the top half though firm textured had very little taste. Serves me right for being lazy.,Horrid. The texture of the bottom half of each fillet was mushy. And the top half though firm textured had very little taste. Serves me right for being lazy.,2023-07-24 19:07:51+00:00,negative,0.9370814561843872,0,0.43907928
179099616,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,3,Not the best,Hve bought this a couple of times and have found the chicken a little tough.,Not the best. Hve bought this a couple of times and have found the chicken a little tough.,2026-01-13 19:15:25+00:00,negative,0.9222106337547302,0,0.51771486
178951781,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Tough as boots,"We’ve stopped buying Sainsburys prepared chicken as it’s so tough. It could be so much better. We’re also really disappointed that you’ve discontinued the prepared salmon crusted meal, which was fantastic.","Tough as boots. We’ve stopped buying Sainsburys prepared chicken as it’s so tough. It could be so much better. We’re also really disappointed that you’ve discontinued the prepared salmon crusted meal, which was fantastic.",2026-01-07 09:12:54+00:00,negative,0.9185354113578796,0,0.79679465
173033628,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Just horrible chicken,"Although it was cooked to instructions, chicken was inedible. In fact couldn't tell if it was chicken. Put in straight into the bin","Just horrible chicken. Although it was cooked to instructions, chicken was inedible. In fact couldn't tell if it was chicken. Put in straight into the bin",2025-04-01 13:42:03+00:00,negative,0.9341481924057008,0,0.9630278
169977291,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Inedible and not chicken breast,"This is supposed to be chicken breast, it definitely wasn’t. In fact I am not sure what it was, just terrible tough and sinewed. Went in the bin and will not be buying Sainsburys chicken anymore.","Inedible and not chicken breast. This is supposed to be chicken breast, it definitely wasn’t. In fact I am not sure what it was, just terrible tough and sinewed. Went in the bin and will not be buying Sainsburys chicken anymore.",2024-11-20 18:28:15+00:00,negative,0.9362826943397522,0,0.96756274
169445235,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Tough Chicken,"The chicken was so tough it was inedible, a shame because the spinach and ricotta was very nice.","Tough Chicken. The chicken was so tough it was inedible, a shame because the spinach and ricotta was very nice.",2024-10-27 18:41:39+00:00,negative,0.8206027746200562,0,0.9340508
165497519,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Tastless !,"Don't bother,not enjoyable.getting disappointed with Sainsburys","Tastless !. Don't bother,not enjoyable.getting disappointed with Sainsburys",2024-05-13 19:49:54+00:00,negative,0.9295547604560852,2,0.90645
157110141,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Tough and dry,"Tough, dry and tasteless, wouldn’t buy this again.","Tough and dry. Tough, dry and tasteless, wouldn’t buy this again.",2023-05-23 17:28:03+00:00,negative,0.9316383004188538,2,0.5888796
156856226,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Disappointing,"Bought this for a change, looked forward to spinach dressing - never again! So disappointing - tough, tasteless chicken, in fact no redeeming features. Can’t believe this of Sainsbury’s!! Most of it went in the bin and will not be repeated","Disappointing. Bought this for a change, looked forward to spinach dressing - never again! So disappointing - tough, tasteless chicken, in fact no redeeming features. Can’t believe this of Sainsbury’s!! Most of it went in the bin and will not be repeated",2023-05-13 18:24:00+00:00,negative,0.941251575946808,0,0.88753855
154748858,7935570-P,Sainsbury's Just Cook Chicken Breasts with Spinach & Ricotta 360g,chicken,1,Dare not to eat.,"Cooked as instructed but when cut through, the meat was still pink. The texture was so strange. Looked ok on the top but the bottom part was soggy and pink. Had to throw the whole dish away. Very disappointed!","Dare not to eat.. Cooked as instructed but when cut through, the meat was still pink. The texture was so strange. Looked ok on the top but the bottom part was soggy and pink. Had to throw the whole dish away. Very disappointed!",2023-02-25 16:12:38+00:00,negative,0.9300739765167236,0,0.97428864
176020608,8054447-P,Sainsbury's Cajun British Chicken Breast Grills 330g,chicken,1,Inedible Cajun Chicken,I have no idea where Sainsbury's source this from but the Chicken is disgusting. Maybe I got a bad batch but the quality is below 1 star. I thoroughly cooked half of the chicken 3 days before it's use by date and I could already tell that the quality of the chicken was substandard by the amount of water and only what I can describe as chicken surface debris that was coming off it ... and it wasn't the Cajun coating. I tried eating it but it was actually chewable in a very unpleasant way. Literally two bites and the rest went in the bin as will the other uncooked half. Some people have reviewed this 5 star and others have found it like me way below what you would expect from Sainsbury's. Clearly quality control is amiss here for there to be such wide disparaging views. I won't add photos as I don't want to put you off chicken for life just be aware that the quality of this product is very variable. Very disappointed ... I don't normally review things unless I have a very strong positive or negative experience.,Inedible Cajun Chicken. I have no idea where Sainsbury's source this from but the Chicken is disgusting. Maybe I got a bad batch but the quality is below 1 star. I thoroughly cooked half of the chicken 3 days before it's use by date and I could already tell that the quality of the chicken was substandard by the amount of water and only what I can describe as chicken surface debris that was coming off it ... and it wasn't the Cajun coating. I tried eating it but it was actually chewable in a very unpleasant way. Literally two bites and the rest went in the bin as will the other uncooked half. Some people have reviewed this 5 star and others have found it like me way below what you would expect from Sainsbury's. Clearly quality control is amiss here for there to be such wide disparaging views. I won't add photos as I don't want to put you off chicken for life just be aware that the quality of this product is very variable. Very disappointed ... I don't normally review things unless I have a very strong positive or negative experience.,2025-09-12 19:42:33+00:00,negative,0.9372154474258424,0,0.49123058
175936689,8054447-P,Sainsbury's Cajun British Chicken Breast Grills 330g,chicken,1,Bland,Not much taste bland and boring not much more to say about it.,Bland. Not much taste bland and boring not much more to say about it.,2025-09-08 10:06:25+00:00,negative,0.9110044240951538,2,0.8130659
158504954,8054447-P,Sainsbury's Cajun British Chicken Breast Grills 330g,chicken,1,Poor quality,Got theses at the weekend and cooked them up but am disappointed in them when opening them up they were not chicken breast but strips of chicken come on sainsburys get your quality control people to check what is being pack and if the package reads chicken breast then it should be chicken breast not strips,Poor quality. Got theses at the weekend and cooked them up but am disappointed in them when opening them up they were not chicken breast but strips of chicken come on sainsburys get your quality control people to check what is being pack and if the package reads chicken breast then it should be chicken breast not strips,2023-07-18 13:27:39+00:00,negative,0.9104302525520324,4,0.7061124
176309936,8189621-P,Sainsbury's Buttermilk British Chicken Mini Fillets 305g,chicken,2,Very bland,"We have received these on substitution several times. First time I thought we had a dud batch as the coating was completely devoid of any seasoning and a bit soggy, despite being cooked longer than the recommended timings. Second time confirmed it was the product itself, or atleast an ongoing quality control issue. Usually a buttermilk coating is moderately seasoned, but these were very bland. The seasoning supposedly includes; onion powder, paprika, garlic powder, red chilli pepper and black pepper...but these must be in minute quantites! Chicken itself was fine.","Very bland. We have received these on substitution several times. First time I thought we had a dud batch as the coating was completely devoid of any seasoning and a bit soggy, despite being cooked longer than the recommended timings. Second time confirmed it was the product itself, or atleast an ongoing quality control issue. Usually a buttermilk coating is moderately seasoned, but these were very bland. The seasoning supposedly includes; onion powder, paprika, garlic powder, red chilli pepper and black pepper...but these must be in minute quantites! Chicken itself was fine.",2025-09-28 10:05:27+00:00,negative,0.8447372913360596,4,0.52122587
167628230,8189621-P,Sainsbury's Buttermilk British Chicken Mini Fillets 305g,chicken,3,Short use-by date.,"Disappointed at the short shelf life on this item. Delivered 11th August (late evening, 8pm approx.); use by 13th August! Too short a period, insisting it should be eaten within 48hrs; altogether insufficient time!!","Short use-by date.. Disappointed at the short shelf life on this item. Delivered 11th August (late evening, 8pm approx.); use by 13th August! Too short a period, insisting it should be eaten within 48hrs; altogether insufficient time!!",2024-08-13 12:49:56+00:00,negative,0.9105880260467528,3,0.47493985
168242483,7881147-P,Sainsbury's Breaded Firecracker British Fresh Chicken Breast x2 350g,chicken,4,Where has the heat gone?,"Since Sainsburys changed the packaging it seems they changed the recipe too , Pretty much taste the same but they don't have the same kick they use to have! I have bought them for the last few weeks hoping the first time was just a one off but nope not the same which is such a shame ! still taste good but they need that nice chili heat back again!","Where has the heat gone?. Since Sainsburys changed the packaging it seems they changed the recipe too , Pretty much taste the same but they don't have the same kick they use to have! I have bought them for the last few weeks hoping the first time was just a one off but nope not the same which is such a shame ! still taste good but they need that nice chili heat back again!",2024-09-10 21:32:35+00:00,negative,0.8238813281059265,1,0.9742185
165867585,7881147-P,Sainsbury's Breaded Firecracker British Fresh Chicken Breast x2 350g,chicken,1,DISAPPOINTING,Tough chewy tasteless chicken covered in over spiced crumbling coating which drops off the meat as soon as the knife touches it.,DISAPPOINTING. Tough chewy tasteless chicken covered in over spiced crumbling coating which drops off the meat as soon as the knife touches it.,2024-05-29 17:21:30+00:00,negative,0.9062404036521912,0,0.4083039
165018401,7881147-P,Sainsbury's Breaded Firecracker British Fresh Chicken Breast x2 350g,chicken,1,Sizes have changed,What is going on now with these. I have been buying them for years and there was always two equal size chicken breasts but for the last month or so it has changed to one regular sized chicken breast and one very small one. I thought this was an accident the first time but no it has been over and over again. I can’t believe you are doing this probably in the name of shrinkflation but please stop it. You can’t give one person the regular size and the other person the tiny one. Why are you trying to drive away your core regular customers by doing these penny pinching annoying changes. I’m starting to shop more and more elsewhere due to your poor quality smaller items that have started to appear in my delivered shop.,Sizes have changed. What is going on now with these. I have been buying them for years and there was always two equal size chicken breasts but for the last month or so it has changed to one regular sized chicken breast and one very small one. I thought this was an accident the first time but no it has been over and over again. I can’t believe you are doing this probably in the name of shrinkflation but please stop it. You can’t give one person the regular size and the other person the tiny one. Why are you trying to drive away your core regular customers by doing these penny pinching annoying changes. I’m starting to shop more and more elsewhere due to your poor quality smaller items that have started to appear in my delivered shop.,2024-04-20 22:26:56+00:00,negative,0.8011014461517334,3,0.63184243
180924752,8206050-P,Sainsbury's Roast in the Bag Extra Tasty Whole Chicken Crown 700g,chicken,2,I wouldn’t buy again,"I bought this on offer, & was glad I didn’t pay full price. It was easy enough to cook, but not particularly tasty. We had a large portion each, it would’ve served 3 but there’s no way I wanted to eat this again. I’m not sure I can say this but I’d bought the Morrison one the week before for a few quid extra & I’d pitted the Sainsbury’s one against it. You didn’t even come close Sainsbury!","I wouldn’t buy again. I bought this on offer, & was glad I didn’t pay full price. It was easy enough to cook, but not particularly tasty. We had a large portion each, it would’ve served 3 but there’s no way I wanted to eat this again. I’m not sure I can say this but I’d bought the Morrison one the week before for a few quid extra & I’d pitted the Sainsbury’s one against it. You didn’t even come close Sainsbury!",2026-04-10 07:55:37+00:00,negative,0.8499908447265625,0,0.6284823
178952519,8206050-P,Sainsbury's Roast in the Bag Extra Tasty Whole Chicken Crown 700g,chicken,2,Terrible,"Was looking forward to this with a roast dinner, followed the instructions to the tee. So disappointed as it was a weird chewy texture ruined my roast dinner. Must have been a old bird??","Terrible. Was looking forward to this with a roast dinner, followed the instructions to the tee. So disappointed as it was a weird chewy texture ruined my roast dinner. Must have been a old bird??",2026-01-07 09:46:05+00:00,negative,0.9244987964630128,0,0.9713918
1211626992,7972279-P,6 Sweet and Sticky BBQ Chicken Chargrills,chicken,1,Awful,"Cooked according to the instructions. Chicken was limp and soft, BBQ sauce nothing like BBQ flavour.","Awful. Cooked according to the instructions. Chicken was limp and soft, BBQ sauce nothing like BBQ flavour.",2026-01-23 18:13:37+00:00,negative,0.9385902285575868,0,0.9477018
165529164,7623102-P,Birds Eye Sweet & Sticky BBQ Chicken Chargrills x4 348g,chicken,2,Birds Eye Chicken Pieces.,I was looking forward to trying the Birds Eye Chicken Chargrills at dinner but was very disappointed. The chicken coated pieces were very thin and did not taste at all of chicken as the sticky coating over powered the chicken flavour. I did not detect any sweetness or bbq flavour in the coating so will not be adding these to my shopping list.,Birds Eye Chicken Pieces.. I was looking forward to trying the Birds Eye Chicken Chargrills at dinner but was very disappointed. The chicken coated pieces were very thin and did not taste at all of chicken as the sticky coating over powered the chicken flavour. I did not detect any sweetness or bbq flavour in the coating so will not be adding these to my shopping list.,2024-05-14 18:32:42+00:00,negative,0.8844759464263916,0,0.57356304
1143228551,7972279-P,6 Sweet and Sticky BBQ Chicken Chargrills,chicken,2,What have you done Birdseye,I’ve been buying these for years. But you’ve done the same as every other rip off brand in this country. After taking my cooked chicken breasts out of the oven I was shocked at how they’ve shrunk and then after biting into it I was shocked to discover the texture is that of cat food. You have succeeded in ruining a great product I will not be buying another birdseye product,What have you done Birdseye. I’ve been buying these for years. But you’ve done the same as every other rip off brand in this country. After taking my cooked chicken breasts out of the oven I was shocked at how they’ve shrunk and then after biting into it I was shocked to discover the texture is that of cat food. You have succeeded in ruining a great product I will not be buying another birdseye product,2023-07-13 19:27:05+00:00,negative,0.9281511902809144,0,0.6060018
1202880702,7935547-P,2 Peri Peri Chicken Chargrills,chicken,1,Awful!!!,"I found this to taste so awful I had to write a review! Birdseye! This didn’t even resemble or taste like chicken, I couldn’t eat it. So bad! After cooking for the stated time when I took the chicken out of the oven it was swimming in oily liquid and I could literally squish it with my fork.","Awful!!!. I found this to taste so awful I had to write a review! Birdseye! This didn’t even resemble or taste like chicken, I couldn’t eat it. So bad! After cooking for the stated time when I took the chicken out of the oven it was swimming in oily liquid and I could literally squish it with my fork.",2025-10-11 12:20:22+00:00,negative,0.953747808933258,0,0.9729178
175385450,7935547-P,Birds Eye Peri Peri Chicken Chargrills x2 174g,chicken,3,Too expensive now,"While I did quite like these, the price has gone up too much now. Must have got them on special offer last week, now up to £3. Birdseye, you're fired !","Too expensive now. While I did quite like these, the price has gone up too much now. Must have got them on special offer last week, now up to £3. Birdseye, you're fired !",2025-08-06 22:02:57+00:00,negative,0.914488673210144,3,0.94076395
174832342,7854858-P,Sainsbury's Chilli & Lime British Chicken Breast Mini Fillets 320g,chicken,1,Don't bother!,"Not so much fillets as straggly bits, stringy and tasted awful. Better to buy fresh chicken and make your own marinade from fresh products I usually do but was swayed by the Nectar price offer I won't be buying again","Don't bother!. Not so much fillets as straggly bits, stringy and tasted awful. Better to buy fresh chicken and make your own marinade from fresh products I usually do but was swayed by the Nectar price offer I won't be buying again",2025-07-06 17:56:28+00:00,negative,0.8706856966018677,0,0.3835886
180395033,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,3,Average taste,"Taste average, texture med to tough. Would not purchase this again.","Average taste. Taste average, texture med to tough. Would not purchase this again.",2026-03-15 11:16:10+00:00,negative,0.9279145002365112,4,0.56124824
179530859,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,1,This used to be a favourite but it's not the same,"This used to be a favourite but it's not the same anymore, it's not layered garlic just a solid chicken breast with a dollop of what is supposed to be garlic butter that doesn't melt and doesn't taste much of garlic. It has been cheapened.","This used to be a favourite but it's not the same. This used to be a favourite but it's not the same anymore, it's not layered garlic just a solid chicken breast with a dollop of what is supposed to be garlic butter that doesn't melt and doesn't taste much of garlic. It has been cheapened.",2026-02-02 13:45:00+00:00,negative,0.8022627830505371,4,0.96092606
174329762,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,1,"Bland, dry chicken","Delivered on Thursday, cooked on Saturday. Only a very slight hint of garlic and more importantly absolutely no sign of any herb crust. All in all just a very bland, dry chicken meal.","Bland, dry chicken. Delivered on Thursday, cooked on Saturday. Only a very slight hint of garlic and more importantly absolutely no sign of any herb crust. All in all just a very bland, dry chicken meal.",2025-06-08 11:44:47+00:00,negative,0.9055400490760804,0,0.40536773
171534697,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,3,Not great,"Bought for an easy meal. Nothing brilliant, very little garlic flavour.","Not great. Bought for an easy meal. Nothing brilliant, very little garlic flavour.",2025-01-22 08:13:03+00:00,negative,0.9100967049598694,4,0.9057362
167339088,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,3,dissapointing,USED TO BE MOIST AND TASTY BUT RECENTLY HAS NOT HAD ENOUGH BUTTER LEAVING IT DRY.,dissapointing. USED TO BE MOIST AND TASTY BUT RECENTLY HAS NOT HAD ENOUGH BUTTER LEAVING IT DRY.,2024-07-31 12:02:24+00:00,negative,0.8986842036247253,2,0.5745099
158267169,7989685-P,Sainsbury's Just Cook Chicken Breasts Layered with Garlic Butter 370g,chicken,1,Disgusting,"I bought it and it was nothing like a chicken Kiev, just a small piece of butter wrapped between what was supposed to be chicken. It was a disgrace shame on you sainsburys.","Disgusting. I bought it and it was nothing like a chicken Kiev, just a small piece of butter wrapped between what was supposed to be chicken. It was a disgrace shame on you sainsburys.",2023-07-08 16:16:37+00:00,negative,0.9390224814414978,0,0.9415833
174350122,8146481-P,"Sainsbury's Smoked Honey, Orange & Chilli Chicken Mini Fillet Kebabs, Taste the Difference 290g",chicken,1,Not great!,"Really disappointed with these kebabs, they didn't smell too good when I opened the packet & there were a lot of very prominent 'white tubes' showing, which, along with the smell just put me off. Not cheap & thrown away, such a waste.","Not great!. Really disappointed with these kebabs, they didn't smell too good when I opened the packet & there were a lot of very prominent 'white tubes' showing, which, along with the smell just put me off. Not cheap & thrown away, such a waste.",2025-06-09 13:08:58+00:00,negative,0.9490996599197388,0,0.57294804
167780110,8146481-P,"Sainsbury's Smoked Honey, Orange & Chilli Chicken Mini Fillet Kebabs, Taste the Difference 290g",chicken,1,Misleading Product Name,"''Honey Orange Chicken Kebabs'' they say, until you look at the small print and see ''with chilli'' added on. Horrible and unbearable taste. Do not recommend.","Misleading Product Name. ''Honey Orange Chicken Kebabs'' they say, until you look at the small print and see ''with chilli'' added on. Horrible and unbearable taste. Do not recommend.",2024-08-20 12:34:09+00:00,negative,0.9398184418678284,2,0.45653468
165474692,8146481-P,"Sainsbury's Smoked Honey, Orange & Chilli Chicken Mini Fillet Kebabs, Taste the Difference 290g",chicken,1,Poor meat quality,"Unfortunately the kebabs we received looked nothing like the ones pictured. Lots of small ends of meat, barely threaded onto the skewer. Not the quality expected from the TtD range.","Poor meat quality. Unfortunately the kebabs we received looked nothing like the ones pictured. Lots of small ends of meat, barely threaded onto the skewer. Not the quality expected from the TtD range.",2024-05-12 18:47:32+00:00,negative,0.938086211681366,0,0.53154594
157057784,8146481-P,"Sainsbury's Smoked Honey, Orange & Chilli Chicken Mini Fillet Kebabs, Taste the Difference 290g",chicken,3,Nice tender chicken but too spicy,Far too spicy. vcannot taste the orange due to the heat of the chilli. Miss out the sauce.,Nice tender chicken but too spicy. Far too spicy. vcannot taste the orange due to the heat of the chilli. Miss out the sauce.,2023-05-21 18:08:29+00:00,negative,0.8545870780944824,4,0.48762172
173272411,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,1,Not going to buy again,"Looked like a great idea, but tasted off, like mould. While I would give Sainsbury's the benefit of the doubt and assume it wasn't mouldy, it could be that the thyme used is old, which could lead to a mouldy taste. Still, couldn't eat it, and since the sauce mixed with the sides on the plate, it ruined my whole meal.","Not going to buy again. Looked like a great idea, but tasted off, like mould. While I would give Sainsbury's the benefit of the doubt and assume it wasn't mouldy, it could be that the thyme used is old, which could lead to a mouldy taste. Still, couldn't eat it, and since the sauce mixed with the sides on the plate, it ruined my whole meal.",2025-04-12 19:00:09+00:00,negative,0.8549695611000061,0,0.4447454
173085748,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,2,NOT THE BEST,Bought as it really looked good. Was not chicken breasts but turned out pieces of chicken that were more like mush. The sauce was not very thick. Did not enjoy and chucked half away.,NOT THE BEST. Bought as it really looked good. Was not chicken breasts but turned out pieces of chicken that were more like mush. The sauce was not very thick. Did not enjoy and chucked half away.,2025-04-03 17:30:32+00:00,negative,0.9238531589508056,0,0.8680064
171368750,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,3,Quick meal,"This is a quick meal but the photo isn't a good representation. You only get the meat and sauce, so have to supply the potatoes and vegetables. It isn't such a nice taste as fresh, which you might just as well do, if you have to prepare thee accompanying vegetables to go with it.","Quick meal. This is a quick meal but the photo isn't a good representation. You only get the meat and sauce, so have to supply the potatoes and vegetables. It isn't such a nice taste as fresh, which you might just as well do, if you have to prepare thee accompanying vegetables to go with it.",2025-01-15 11:43:20+00:00,negative,0.8294456005096436,0,0.50275975
171338077,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,1,Barely edible,"The texture and appearance was OK but it tasted musry off and unpleasant. Mixed reviews show a possible product inconsistency. Sainsburys come on , you can do better. Worst meal I have ever tasted.","Barely edible. The texture and appearance was OK but it tasted musry off and unpleasant. Mixed reviews show a possible product inconsistency. Sainsburys come on , you can do better. Worst meal I have ever tasted.",2025-01-14 10:05:31+00:00,negative,0.9353581666946412,0,0.9655119
170498097,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,1,Odd Musty Taste,"Had to buy this as they stopped stocking Slow Cooked Chicken Shawarma for some reason, and although the chicken was tender I had to throw away because of the unpleasant taste and even though it was well within date, but tasted like it been left out 6 month and had musty and stale taste.","Odd Musty Taste. Had to buy this as they stopped stocking Slow Cooked Chicken Shawarma for some reason, and although the chicken was tender I had to throw away because of the unpleasant taste and even though it was well within date, but tasted like it been left out 6 month and had musty and stale taste.",2024-12-11 14:13:35+00:00,negative,0.9277750253677368,0,0.7468257
169070583,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,3,Disappointed,"The chicken was thoroughly cooked but there was a strange flavour, slightly bitter, rather too much onion and garlic I think, the sauce didn't add much to the overall dish, there were quite a few mushrooms and bits of very fatty bacon. I won't be trying it again.","Disappointed. The chicken was thoroughly cooked but there was a strange flavour, slightly bitter, rather too much onion and garlic I think, the sauce didn't add much to the overall dish, there were quite a few mushrooms and bits of very fatty bacon. I won't be trying it again.",2024-10-10 21:12:57+00:00,negative,0.9251877665519714,4,0.97643507
168951732,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,2,Unappetising,Needed a quick meal with minimum effort. Disappointed with both the chicken and the sauce Sauce had an artificial flavour and consistency. The chicken breast although tender was not pleasant to eat. Will not be buying this again,Unappetising. Needed a quick meal with minimum effort. Disappointed with both the chicken and the sauce Sauce had an artificial flavour and consistency. The chicken breast although tender was not pleasant to eat. Will not be buying this again,2024-10-05 18:42:26+00:00,negative,0.9364269375801086,0,0.823194
165674964,7936469-P,Sainsbury's Slow Cooked Chicken Breasts 470g,chicken,2,Not very nice,"Disappointed in this product. Front and sides of box state 'creamy bacon and mushroom sauce' but when I opened the product, it was spinach sauce. I wouldn't have bought it if it said that on the front of the box. Definitely wouldn't buy again","Not very nice. Disappointed in this product. Front and sides of box state 'creamy bacon and mushroom sauce' but when I opened the product, it was spinach sauce. I wouldn't have bought it if it said that on the front of the box. Definitely wouldn't buy again",2024-05-21 16:47:38+00:00,negative,0.9047122597694396,4,0.42394212
